config,phi,T2x,THs,THd,th,eheat,aOHC,Lthx,lgla0,Ggla1,Ggla3,ggla,lgis0,Lgis1,Lgis3,Lais_smb,lais0,aais,k_toc,vgx,ggx,To,bdic,gdic,npp0,vfire,vharv,vmort,vstab,vrh1,vrh23,apass,bnpp,anpp,gnpp,bfire,gfire,brh,grh,ka,ga,k_tth,Cfr0,CO2pi,Lgla,Lais,tgla,tgis,tais,adic,aoc_1,aoc_2,aoc_3,aoc_4,aoc_5,toc_1,toc_2,toc_3,toc_4,toc_5,vrh3,aLST,grt1,grt2,krt,amin,vthaw,vfroz,ath_1,ath_2,ath_3,tth_1,tth_2,tth_3,aCO2,k_pH,T2x0
1213,5.673931,4.3363633,6.942722,52.563892,0.39121205,1.5890925,0.89653873,1.6762179,1.1241608,0.41775677,0.033041928,0.1707113,0.31043312,59.17032,4.950143,0.77862656,-0.22958203,0.0038450162,1.0839044,0.18712932,0.025111169,18.452797,0.7384444,0.04412893,51.634346,0.004786144,0.001784031,0.1081798,0.1926508,0.042557962,0.035752855,0.7905558,0.63376594,0.28611308,-0.030838834,0.1016119,0.17132531,0.7645996,0.080423,2.668249,0.10247378,1.4509411,649.6039,281.635,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1214,6.1673284,5.0334024,8.011896,66.44081,0.7729779,1.3167503,0.8975662,2.0301359,0.8796809,-0.17577024,0.0270497,0.08413959,0.35155076,54.66908,4.8647904,0.6728636,-0.00038925046,-0.004480409,1.2060181,0.23586032,0.029095065,18.180285,0.8922303,0.024746144,55.657196,0.00910091,0.0016197478,0.11344081,0.16346815,0.07574007,0.03166954,0.47439408,1.246662,0.0603212,-0.053308688,0.055637985,0.02832751,0.9139864,0.007780137,10.44255,0.13112968,0.79310155,419.95477,280.40027,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1215,5.5133953,3.1480727,6.609069,135.27835,0.43334034,0.8765444,0.89759016,1.5723699,0.24590904,0.29266858,0.04367761,0.1208315,0.31340837,36.939537,6.751471,0.86850804,-0.019433336,0.0051743025,0.90282065,0.1592349,0.10660965,18.254097,0.9117379,0.03495942,52.855827,0.0046509705,0.0032153944,0.10586688,0.1175036,0.22959721,0.018659309,0.95492584,1.3312596,1.3777106,-0.022090456,-0.22504868,0.021692082,0.53344935,0.07811261,0.9948205,0.1208692,0.5506686,564.79156,277.34225,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1216,5.0282764,6.9171543,6.7907424,176.79724,0.6640726,0.8824801,0.89878684,1.5914698,0.52957237,0.28094798,0.022930698,0.013523843,0.39375407,67.26922,4.462696,0.46742216,0.056854192,0.004140046,1.1368206,0.2936778,-0.0175769,18.721292,0.7948687,0.017698413,47.705433,0.012678982,0.0013716253,0.10613905,0.06313385,0.4703973,0.022506936,0.7941053,1.5502558,1.3225545,-0.01578824,-0.04790147,0.057419434,0.3722413,0.07801602,3.789515,0.19222577,0.83464986,446.27942,279.94318,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1217,5.3693533,6.390558,8.490948,306.4713,0.45079964,1.503168,0.89781445,1.7473856,0.62702304,0.08947656,0.049984034,0.09761066,0.3563182,66.58845,5.72581,0.42101455,0.02336024,-0.0058053434,0.9222369,0.1876711,0.051002335,17.205963,0.93958634,0.06987076,55.543633,0.005967616,0.00057324703,0.117029615,0.0646094,0.24657804,0.019811407,0.40019357,0.6432087,1.1242722,-0.041523945,-0.090267204,-0.13826221,0.6673125,0.065158665,2.0735266,0.1324175,0.25545207,518.77277,279.05878,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1218,4.766709,5.122612,8.265536,89.38849,0.51593643,0.91786766,0.88597167,1.5849216,0.48245254,0.32084548,0.019643338,0.0678288,0.28938627,42.250725,5.0428095,0.59233886,-0.12929884,0.006619432,0.86460036,0.15777351,0.05404586,17.883558,0.82544905,0.031383038,54.394676,0.0031933559,0.0014324902,0.10873426,0.34623381,0.14415453,0.015180641,0.48923108,0.70335287,0.3766832,0.02361019,0.027179021,0.07278777,2.159942,0.028254563,1.7831641,0.14429505,0.35668197,537.25507,281.74698,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1219,5.436878,3.986276,9.910527,98.75297,0.82266015,1.3607247,0.92448795,1.7881371,0.63848203,0.46207494,0.0082912175,0.070559934,0.21711996,66.32267,5.856087,0.5226157,-0.063730754,0.002587122,1.4894599,0.12851818,0.016623037,18.434233,0.77207124,0.04909337,45.88517,0.0062365606,0.0004035839,0.106261134,0.16853534,0.07318605,0.049589053,0.93814045,0.61741,0.038819492,-0.011333064,0.007615122,0.13965693,1.0445224,0.008447511,1.4463482,0.08515344,1.097137,640.2819,280.7174,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1220,5.5935225,3.2417607,9.618906,90.49484,0.75065684,1.2022626,0.9203686,1.6156683,0.2784584,0.26579756,0.014801168,0.10225655,0.33720937,66.871284,6.3614426,0.6816464,-0.023350231,0.003397548,0.97643834,0.17600161,0.01894799,18.29374,1.1225157,0.02643239,49.893726,0.009587568,0.00010977369,0.1186237,0.15796778,0.28870195,0.02602488,0.84374136,0.85418755,0.48182976,-0.007700568,-0.12126888,0.01625922,1.1863135,0.047252584,1.8944842,0.10616811,0.4470097,755.3445,286.05768,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1221,5.43031,5.689174,7.0871305,94.07706,0.5211515,1.5949298,0.9047182,1.8091542,0.53348416,0.27548638,0.012346563,0.13660352,0.1445727,43.84612,5.404472,0.51734704,-0.08813172,0.0009982703,0.92025393,0.13980801,0.033983555,17.201183,0.87993777,0.004870679,39.173912,0.003924336,0.0016851171,0.12052705,0.05755671,0.39799157,0.015699856,0.86322916,0.97957957,0.038318258,-0.053958073,0.037778784,0.11479136,0.6484891,0.029144907,1.3056396,0.17304178,0.23452887,708.40234,281.09998,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1222,5.491063,7.6366167,9.948695,53.580723,0.48754948,1.6600122,0.87844497,2.12907,0.50803727,0.17814153,0.07146178,0.18954676,0.52981967,65.160355,4.8980474,0.64751685,0.08119711,0.005512403,1.2410572,0.34169197,-0.038470615,18.55873,1.0541886,0.007818807,45.541702,0.008340213,0.0017302054,0.10610775,0.2796854,0.5252101,0.019436575,0.8157193,1.2815009,0.20352109,-0.03773713,-0.14097445,0.046299245,1.1449848,0.03655268,3.604255,0.13577214,0.7523427,406.0229,276.60428,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1223,5.375068,2.6464002,7.8007073,67.04955,0.4713341,0.981621,0.91698104,1.48964,0.2972816,0.24471214,0.023420336,0.10991579,0.19584344,27.6618,4.49454,0.5038592,-0.08577527,0.0002998256,0.9015358,0.17851774,0.028010033,18.379215,0.86219054,0.05136007,48.321262,0.0032566215,0.002045079,0.098247424,0.32426587,0.2998813,0.02280604,0.8819624,2.2361617,0.46116748,-0.0017852382,-0.024240537,0.033590216,0.4773181,0.0156305,7.2635345,0.20948245,2.2102144,543.70886,268.8889,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1224,5.184397,5.5927033,7.615354,54.216076,0.72489667,1.3163674,0.88279,1.6702634,0.7336288,0.29713258,0.026430223,0.24460803,0.35525805,81.63138,5.045918,0.60554284,0.1392904,0.0047533647,1.2500834,0.25584912,0.06648672,18.02311,0.8528996,0.02437041,46.895638,0.006729899,0.0005696559,0.1152157,0.099326976,0.95384306,0.02692858,0.94579357,1.5931065,0.048082262,-0.011385679,-0.07802515,0.15015219,1.165489,0.025210476,0.58300436,0.11879757,0.15472707,600.5455,280.0964,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1225,4.933739,4.1775837,9.161935,103.02534,0.6283606,1.5293858,0.8975631,1.6324763,0.7090733,0.113258235,0.025986915,0.07364416,0.46389183,105.06644,6.5427594,0.63118464,-0.0724375,0.0022732748,1.0608174,0.16385995,0.0049563497,18.37283,0.77584344,0.021357061,54.489117,0.003386279,0.0034122535,0.1084253,0.2173009,0.53706,0.013945201,0.46467218,1.1241765,0.44109815,-0.014269067,-0.08387746,0.12245817,1.5803074,0.030160233,3.0605297,0.12029334,1.410957,654.2664,280.93024,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1226,4.869602,4.510499,7.4844766,67.55446,0.6216756,1.1476659,0.9250089,1.7623246,0.6879436,0.16893175,0.017761394,0.16033962,0.30268654,63.005688,5.288265,0.9076112,-0.14235106,0.0029987611,0.75699526,0.21216296,0.053718444,17.502098,0.86852616,0.03508415,47.072655,0.008650501,0.0033207256,0.113976486,0.26076487,0.10051862,0.051017288,0.8377154,0.6212904,0.1520133,-0.017077943,-0.06553845,0.14168037,0.79528904,0.05995594,5.107916,0.11141928,0.86128074,497.77673,277.32843,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1227,6.3390245,7.0445046,7.159037,49.494667,0.79259944,0.7318102,0.90080035,1.8468449,0.89921266,0.3346383,0.033868678,0.14076068,0.08962754,49.533947,4.9560223,0.4293545,-0.072670504,0.0034148677,0.9234922,0.2867433,-0.013779592,18.022856,0.8227902,0.022549532,45.52119,0.0049470766,0.0018526559,0.10716981,0.061086178,0.13798206,0.016761065,0.6066969,0.73880064,0.08490599,-0.03940554,-0.13700981,-0.0081313355,0.7155601,0.04395273,1.0494041,0.15866555,0.17045072,574.95807,276.3151,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1228,4.893267,4.9292045,8.048281,154.80629,0.42591766,1.0884454,0.92584294,1.6755607,0.1847426,0.65257514,0.030582715,0.22781672,0.40288132,67.67294,4.820203,0.49508163,-0.06077484,-0.004175672,0.91059226,0.2608317,0.029774375,18.377037,0.8922695,0.05689812,65.81543,0.004065945,0.006280318,0.09795717,0.12288584,0.050842457,0.011005503,0.78432107,0.9491263,0.24191703,-0.016168052,-0.073128596,0.04132133,0.97974694,0.057925228,4.574883,0.1438614,0.979913,558.01105,273.0344,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1229,4.297943,3.7809143,8.568513,88.080605,0.56024617,1.5817072,0.92548597,1.9531384,0.9999368,0.22892614,0.013846222,0.07451188,0.3313139,138.4961,7.712395,0.5154541,-0.03406366,0.0034728285,0.84916294,0.1447001,0.045864694,18.30868,0.81142455,0.03892223,53.828896,0.016412554,0.00094451604,0.1213634,0.11796844,0.62758124,0.017706292,0.8357794,0.9863483,0.5115201,-0.013004255,-0.08815531,0.22581504,0.8980578,0.08589559,3.4607077,0.087930225,0.69542384,513.4339,274.97516,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1230,4.9161673,3.7856278,7.685556,139.54135,0.70111704,0.9657091,0.9138323,1.9978471,0.43721884,0.30144742,0.017759293,0.31398648,0.14442562,60.833813,4.2778764,0.40838695,-0.0037973046,0.0010431714,0.8146624,0.104836695,-0.0016543361,17.528427,0.8237612,0.04934919,50.593525,0.0073280255,0.005118534,0.11450608,0.16096957,0.5602198,0.024499182,0.85794914,0.66681325,0.4347082,-0.00660706,-0.06469391,-0.0064220405,0.5093124,0.36424902,1.0905389,0.14014944,1.1028553,569.3201,275.6497,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1231,5.6793985,2.373719,7.9866405,55.361305,0.6151639,1.6212502,0.9200727,1.5392522,0.34235752,0.423931,0.028560787,0.16558054,0.35406843,83.40871,6.513669,0.67170495,0.045228694,0.0035618509,1.0812593,0.1895007,0.07156037,17.762478,1.0106639,0.032006826,49.036972,0.0040514185,0.00064025767,0.10931425,0.62213117,0.08898702,0.016493851,0.90566933,2.6967041,1.0743904,0.0011603473,-0.27826247,0.122341745,1.5561548,0.017277716,1.3456404,0.1588414,0.47587934,575.21326,275.97446,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1232,5.9352174,3.641169,8.18655,95.72987,0.49989414,1.0061533,0.88790077,1.7644098,0.16651854,0.443726,0.026477337,0.15437767,0.2875848,73.09773,6.705125,0.5754832,0.06247426,0.002815669,1.4387988,0.1575375,0.009675744,18.203928,0.7965139,0.044460874,54.547657,0.0052563394,0.0038643314,0.111347005,0.10258225,0.09879226,0.03071536,0.6432655,0.82297045,0.26677603,-0.05303071,-0.14405663,0.06799522,1.092025,0.06524473,0.75892067,0.12425578,0.87293863,444.16663,282.0715,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1233,5.3508396,6.111977,10.262654,141.86115,0.7426195,0.8508071,0.9133997,1.4829485,0.9160676,0.693713,0.015767362,0.24063455,0.37771726,45.34043,8.202055,0.7120126,-0.09549486,0.0070411284,0.83344126,0.14569955,0.04831875,17.462893,0.76758075,0.024737844,57.078495,0.0041395817,0.00077756774,0.09970749,0.32541314,0.16817671,0.016235432,0.8318682,2.403573,1.0854459,-0.03350543,0.14247921,0.070815794,1.3273648,0.08050636,2.9251592,0.13672149,1.3657515,558.5849,276.81183,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1234,6.2663217,8.341572,6.8738337,66.933334,0.5410572,2.7336295,0.9066332,1.8131996,0.8923517,0.2031602,0.03468328,0.07092126,0.55145735,46.233246,2.824589,0.39905518,-0.01296355,0.00024097896,0.99704707,0.22961017,-0.0156205855,17.971445,0.78651685,0.012641316,59.533104,0.0040404527,0.0030011747,0.12645686,0.22878827,0.3113046,0.019967891,0.946695,0.63068676,0.50709265,-0.051766038,-0.053552844,0.06602801,1.2416773,0.05345509,3.6217935,0.08985868,0.4387972,499.9649,279.33237,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1235,5.5463004,4.918125,8.34327,37.044636,0.99921495,1.7858067,0.9128298,1.6213033,0.34466693,0.28349814,0.035892025,0.15332942,0.18222344,44.882725,6.398072,0.5582025,0.008249688,0.001772958,1.0098501,0.3554811,0.01952698,17.724598,0.8838247,0.027688157,50.745853,0.0070914626,0.01417797,0.097676605,0.14143382,0.24630514,0.016950354,0.93592227,1.8446612,1.8811877,-0.037001364,-0.27827895,-0.009030136,0.9328218,0.024764085,3.5086374,0.18488047,1.021742,507.79504,282.21912,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1236,5.6669273,8.96052,7.5831966,68.71785,0.53148824,1.6703359,0.8997754,2.1091526,0.62423,0.501321,0.05004867,0.08106278,0.16482918,50.76,4.9572177,0.9070437,-0.05245255,-0.0009278301,1.3881468,0.104255274,0.002808455,17.604126,1.0342478,0.04980807,50.32404,0.0077531617,0.00178608,0.11157549,0.20911643,0.46528238,0.024515195,0.9398189,0.99060804,0.19964026,0.0082342625,0.09987548,0.19753966,0.8614149,0.030658191,1.2535129,0.091662735,0.9447677,470.81448,280.064,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1237,6.0428605,3.1051621,7.0656676,186.7813,0.4699954,2.128473,0.9213359,1.9005343,0.25994423,0.05025726,0.021077301,0.016948763,0.331559,142.3775,6.2152324,0.631697,0.10290304,0.0038012038,0.98887193,0.17408617,-1.4116435e-05,17.786129,0.9971,0.035269435,51.37417,0.0041804374,0.0010342029,0.10861335,0.51033926,0.24494278,0.027513359,0.60199296,1.3832215,0.08701724,0.0067606987,-0.018302804,0.08721252,0.84221894,0.18900964,1.2232374,0.097802356,0.3632283,543.9352,279.6595,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1238,5.7589183,2.7676942,9.738099,103.03727,0.6483678,0.783067,0.9128437,1.9114193,0.2760132,0.5434086,0.03670558,0.32430002,0.3092041,74.43242,5.197397,0.71216446,-0.21728574,0.0010517644,0.97062063,0.18903491,0.03795004,17.474152,0.8632297,0.021552242,44.934364,0.0038126947,0.0010351758,0.11258906,0.9563573,0.19540481,0.02338888,0.6601124,0.46742982,0.5534788,-0.05067216,-0.13939764,0.08824395,0.92024916,0.059384998,2.1638293,0.10470751,2.7456439,384.4273,281.59045,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1239,4.9566617,2.5698838,7.962668,83.37214,0.5653256,1.1945932,0.9118547,1.8803374,0.6071485,-0.014553935,0.020348616,0.08683295,0.43985075,73.69253,4.207982,0.7257299,-0.021343231,0.006384327,0.80694824,0.12670708,0.019263482,18.455147,0.83141035,0.041003563,52.817535,0.008449249,0.0009562159,0.10454386,0.044714127,0.2683902,0.030259622,0.9553061,1.0831865,0.38344452,0.011958129,-0.06748004,0.12445614,0.63888836,0.038199592,4.1044545,0.08316998,0.17087726,507.7812,281.57678,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1240,5.5422893,3.7077036,9.936091,116.687874,0.53672683,1.1673713,0.91559726,1.6911293,0.73841006,0.37088838,0.019871883,0.075165525,0.114742145,107.02834,5.7519073,0.45081392,-0.07000729,0.00898374,1.0494812,0.15305033,0.021596631,17.818655,0.8073636,0.03656898,48.134308,0.009801464,0.0018359378,0.103751324,0.28124622,0.11554031,0.024749175,0.82380444,0.96347827,0.13991511,-0.054462295,-0.11069344,0.22146536,1.2325444,0.010833377,1.3361367,0.10086658,0.28632006,456.96967,286.55432,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1241,6.984039,4.9670177,7.8908076,151.48357,0.6388076,2.1998506,0.93646955,2.0152376,0.88044035,0.39912915,0.021864695,0.09376091,0.15962197,178.13242,6.2856345,0.4999024,0.06586484,-0.0007467794,1.0677532,0.18566795,0.02714262,18.055212,0.71249896,0.054335978,38.637085,0.008726964,0.00078750285,0.11520332,0.16274896,0.22086522,0.016152112,0.77029544,0.7494036,0.062587015,-0.038567528,0.06827933,0.10096648,0.9990897,0.015573496,2.1315794,0.13920584,0.8577645,658.4362,277.5941,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1242,5.372297,5.073236,7.60476,148.3729,0.7517752,0.9787784,0.92289174,2.162021,0.6450729,0.2891238,0.02512864,0.29048896,0.08964122,83.80944,5.735652,0.56089526,-0.13327247,-0.0019002437,1.0980085,0.09321564,-0.00016044691,17.6794,0.86920553,0.048308257,40.870853,0.0036862362,0.0030185126,0.10678386,0.06397977,0.65130997,0.023765022,0.5591184,0.605703,0.5854385,-0.012062039,-0.06429501,-0.05352698,1.2205431,0.103228286,1.213799,0.13250826,0.20914516,505.18692,276.99274,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1243,4.967567,3.714841,7.145753,89.81381,0.47160092,1.1070777,0.9087888,1.8533654,0.9161569,0.30155125,0.0200257,0.11642682,0.255293,43.45638,3.3651423,0.6182961,0.06602179,0.0008247098,1.2369747,0.33151874,0.0034982483,17.835667,0.98046875,0.021726182,49.086563,0.00529689,0.0018892005,0.11773964,0.8838281,0.040820237,0.02717198,0.6051847,1.3450987,0.057879217,-0.05902327,0.044148576,0.20249572,1.0274458,0.04852524,2.7693772,0.13676308,0.62401223,697.41473,280.36908,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
1244,6.4399824,4.5560923,9.847977,39.20654,0.76192945,1.3019292,0.9111524,1.8290595,0.43419796,0.2402401,0.048893485,0.032830823,0.074184604,93.6764,5.959256,0.740539,-0.008721377,0.00043244928,1.2791351,0.13635637,0.03811127,17.534098,0.89766324,0.03387657,51.36138,0.0069371206,0.013192019,0.10478294,0.09884278,0.42605242,0.011367438,0.36868533,0.57490146,0.016067015,-0.008916579,-0.09427881,0.09760913,1.1821868,0.01047536,2.1870103,0.099041365,0.87344164,486.53632,276.12128,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
